id,dll_name,file_path,file_size,processing_stage,export_count,analysis_timestamp,confidence_score,function_signature,func_confidence
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::DentalDetectionThreadSafe::oral_examination_segment_two_stage::<lambda_a7ced1b2499e5b87583690666b35cc9a>::operator (),1.0
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::DentalDetectionThreadSafe::oral_examination_segment_two_stage_for_child::<lambda_a63dc2c77e4520edca7f55cd6a3444b6>::operator (),1.0
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::DentalDetectionThreadSafe::oral_examination_segment_two_stage_for_child::<lambda_a7f69706f9a1ffb659cab0921055b154>::operator (),1.0
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::DentalInstanceSegment::check_mesh,1.0
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,\D:\Jenkins\workspace\SnAlgDeepLearning\DeepLearning\Sn3DDentalAI\DentalDetection\DentalInstanceSegment.cpp,0.9
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,\D:\Jenkins\workspace\SnAlgDeepLearning\DeepLearning\Sn3DDentalAI\DentalDetection\OralExaminationSegmentTwoStage.cpp,0.9
19,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,ai_analysis,50,2025-08-15 16:26:50,0.7,\D:\Jenkins\workspace\SnAlgDeepLearning\DeepLearning\Sn3DDentalAI\DentalDetection\ToothKeyPointDetect.cpp,0.9
44,Sn3DDentalAICBCTSeg.dll,IntraoralScan/Bin/Sn3DDentalAICBCTSeg.dll,4811264,unknown,0,2025-08-15 16:27:05,0.35,,
1,Sn3DDentalAbutmentCloudDet.dll,IntraoralScan/Bin/Sn3DDentalAbutmentCloudDet.dll,1023488,unknown,0,2025-08-15 16:26:47,0.35,,
35,Sn3DDentalBoxDet.dll,IntraoralScan/Bin/Sn3DDentalBoxDet.dll,640512,ai_analysis,0,2025-08-15 16:26:54,0.35,,
41,Sn3DDentalDesktop.dll,IntraoralScan/Bin/Sn3DDentalDesktop.dll,3327488,dental_specific,0,2025-08-15 16:26:57,0.35,,
6,Sn3DDentalGeometryFeatureDet.dll,IntraoralScan/Bin/Sn3DDentalGeometryFeatureDet.dll,1244160,unknown,0,2025-08-15 16:26:48,0.35,,
38,Sn3DDentalMeshParameterize.dll,IntraoralScan/Bin/Sn3DDentalMeshParameterize.dll,16896,unknown,0,2025-08-15 16:26:55,0.35,,
33,Sn3DDentalOral.dll,IntraoralScan/Bin/Sn3DDentalOral.dll,316416,dental_specific,0,2025-08-15 16:26:54,0.35,,
48,Sn3DDentalOralCls.dll,IntraoralScan/Bin/Sn3DDentalOralCls.dll,902144,ai_analysis,0,2025-08-15 16:27:06,0.35,,
2,Sn3DDentalRealTimeSemSeg.dll,IntraoralScan/Bin/Sn3DDentalRealTimeSemSeg.dll,975360,ai_analysis,0,2025-08-15 16:26:47,0.35,,
5,Sn3DDigital.dll,IntraoralScan/Bin/Sn3DDigital.dll,7693824,unknown,0,2025-08-15 16:26:48,0.35,,
47,Sn3DDraco.dll,IntraoralScan/Bin/Sn3DDraco.dll,732160,mesh_processing,0,2025-08-15 16:27:06,0.35,,
30,Sn3DFace.dll,IntraoralScan/Bin/Sn3DFace.dll,1089536,visualization,0,2025-08-15 16:26:53,0.35,,
25,Sn3DFaceParsing.dll,IntraoralScan/Bin/Sn3DFaceParsing.dll,1699840,unknown,0,2025-08-15 16:26:52,0.35,,
20,Sn3DFaceScan.dll,IntraoralScan/Bin/Sn3DFaceScan.dll,5726720,unknown,0,2025-08-15 16:26:50,0.35,,
24,Sn3DFaceUnity.dll,IntraoralScan/Bin/Sn3DFaceUnity.dll,1034240,visualization,0,2025-08-15 16:26:52,0.35,,
26,Sn3DGeometricTrackFusion.dll,IntraoralScan/Bin/Sn3DGeometricTrackFusion.dll,3393536,unknown,0,2025-08-15 16:26:52,0.35,,
8,Sn3DInfraredCariesDet.dll,IntraoralScan/Bin/Sn3DInfraredCariesDet.dll,1324544,ai_analysis,0,2025-08-15 16:26:48,0.35,,
31,Sn3DInspect.dll,IntraoralScan/Bin/Sn3DInspect.dll,2688512,unknown,0,2025-08-15 16:26:53,0.35,,
22,Sn3DInspection.dll,IntraoralScan/Bin/Sn3DInspection.dll,3462144,unknown,0,2025-08-15 16:26:51,0.35,,
12,Sn3DLandmarksDetForCli.dll,IntraoralScan/Bin/Sn3DLandmarksDetForCli.dll,1229312,ai_analysis,0,2025-08-15 16:26:48,0.35,,
39,Sn3DLineCode.dll,IntraoralScan/Bin/Sn3DLineCode.dll,13480448,unknown,0,2025-08-15 16:26:56,0.35,,
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?clip_points@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AW4RetVal@2@AEBV?$Matrix@N$02$00$0A@$02$00@Eigen@@0@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?download_redundance_mesh@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AW4RetVal@2@AEAUGpuFusionResult@2@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_mesh@RealTimeImageFusionHelperCuda@Sn3DAlgorithm@@QEAAXAEBVCloud@2@AEAV?$vector@MV?$allocator@M@std@@@std@@AEAVRigidMatrix@2@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_mesh_with_weight@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AVRigidMatrix@2@AEBVCloud@2@00AEBV32@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_mesh_with_weight@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AVRigidMatrix@2@AEBVCloud@2@00AEBV32@AEAW4GPUFusionRetVal@12@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_mesh_with_weight@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AVRigidMatrix@2@AEBVCloudWithWeight@2@AEBVCloud@2@1AEBV32@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_mesh_with_weight_without_registration@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AVRigidMatrix@2@AEBVCloud@2@00AEBV32@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_one_cloud_with_ptImg@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXAEBVCloud@2@AEBVPointImage@2@AEBVRigidMatrix@2@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?fusion_one_laser_with_ptImg@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXAEBVCloud@2@AEBVPointImage@2@AEBVRigidMatrix@2@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_generate_mesh_mem@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AW4RetVal@2@AEAH@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_generate_mesh_mem@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAA?AW4RetVal@2@AEAUMemEstimationInfo@2@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_mesh_pkg@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXPEAPEAXAEAH@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_mesh_pkg_with_weight@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXPEAPEAX0AEAH@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_mesh_pkg_with_weight@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXPEAPEAXAEAH@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_mesh_topo_pkg@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXPEAPEAXAEAI1@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_whole_mesh@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXAEAVBaseTriMesh@2@_N@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?get_whole_mesh_in_host@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXAEAVBaseTriMesh@2@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,?ray_casting@RealTimeFusionCloudHelperCuda@Sn3DAlgorithm@@QEAAXAEBVPointImage@2@AEBVRigidMatrix@2@AEAV32@@Z,0.9500000000000001
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::RealTimeFusionCloudHelperCuda,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::clip_points,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::delete_grid_point_by_save_cloud,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::delete_grid_point_by_select_faces,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::delete_grid_point_by_select_points,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::download_redundance_mesh,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::fusion_cloud_with_weight,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::fusion_mesh_with_weight,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::fusion_mesh_with_weight_without_registration,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::fusion_one_cloud_with_ptImg,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::fusion_one_frame,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::fusion_one_laser_with_ptImg,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_cloud_pkg,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_fn,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_fusion_info,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_generate_mesh_mem,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_is_enough_mem_for_gen_cld,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_mesh_pkg,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_mesh_pkg_with_weight,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_mesh_topo_pkg,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_vn,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_whole_cloud,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_whole_mesh,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::get_whole_mesh_in_host,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::integrate_has_normal,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::map_on_frame_delete_point,1.0
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::release,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::set_early_show,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::sync_to_vulkan_instance,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::update_fusion_info,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::update_near_far_scalar,0.95
36,Sn3DMagic.dll,IntraoralScan/Bin/Sn3DMagic.dll,14639104,mesh_processing,50,2025-08-15 16:26:55,0.7,Sn3DAlgorithm::RealTimeFusionCloudHelperCuda::~RealTimeFusionCloudHelperCuda,0.95
7,Sn3DOralExamCCP.dll,IntraoralScan/Bin/Sn3DOralExamCCP.dll,1334272,unknown,0,2025-08-15 16:26:48,0.35,,
13,Sn3DOralExamResidualCrown.dll,IntraoralScan/Bin/Sn3DOralExamResidualCrown.dll,1368064,unknown,0,2025-08-15 16:26:49,0.35,,
9,Sn3DOralExamWedgeDefect.dll,IntraoralScan/Bin/Sn3DOralExamWedgeDefect.dll,1359872,unknown,0,2025-08-15 16:26:48,0.35,,
49,Sn3DOrthoEx.dll,IntraoralScan/Bin/Sn3DOrthoEx.dll,10037760,dental_specific,0,2025-08-15 16:27:06,0.35,,
29,Sn3DPhaseBuild.dll,IntraoralScan/Bin/Sn3DPhaseBuild.dll,4809728,fusion,0,2025-08-15 16:26:53,0.35,,
15,Sn3DPhotometricStereo.dll,IntraoralScan/Bin/Sn3DPhotometricStereo.dll,1288192,acquisition,0,2025-08-15 16:26:49,0.35,,
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::CloudManipulation::filter_cloud_data_using_pointimage,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::CloudManipulation::filter_pointimage_using_cloud_data,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::CloudManipulation::map_cloud_ai_2_pointimage,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::CloudManipulation::map_pointimage_ai_2_cloud,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::CloudVertexGetColor::model_reproject_for_point_color_multi_times,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::ExpandMarchingCube<struct Sn3DAlgorithm::Fusion::LeafTeethLoad>::get_cloud_cubeId_tbb_using_ai,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::ExpandMarchingCube<struct Sn3DAlgorithm::Fusion::UpSampleLeafData>::get_cloud_cubeId_tbb_using_ai,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::FusionAttach<struct Sn3DAlgorithm::IntraoralScan::LeafTSDFTeeth>::delete_seletced_point_mesh,0.9
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::FusionTrack::fusion_nonrigid_delete_points_gpu,0.95
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::FusionTrackCuda::OnlyTrackOneFrame,0.8500000000000001
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::FusionTrackCuda::TrackOneFrame,0.8500000000000001
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::FusionTsdfMuliResolution<struct Sn3DAlgorithm::Fusion::MultiLeafTsdf>::muli_octree_integrate_tsdfvolume_for_mesh,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::MeshForParall::add_and_getnum_cloud,0.9
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::MeshForParall::add_and_getnum_face,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::MeshForParall::add_and_getnum_vert,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::Realtime_Marching_Cube<struct Sn3DAlgorithm::IntraoralScan::LeafTSDFTeeth>::get_show_data_mesh,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::Fusion::fusion_all_frame_cylinder_process_leaf_teeth,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::FusionHelperCloudVertexColor::model_reproject_for_point_color_multi_times,0.9
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::FusionHelperDeleteFrame::ref_cloud_sync_single_frame,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::FusionHelperInfoMapping::ref_cloud_sync_single_frame,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::FusionHelperInfoMapping::set_ref_cloud,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::FusionHelperTSDF::get_mesh,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::LDNIGridField::construct_field_use_cloud,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::get_mesh_interface,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::octreeField::construct_field_use_cloud,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::ref_cloud_sync_single_frame_interface,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::FusionTrackManagerNameSpace::set_ref_cloud_interface,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSLAM::delete_point_through_disToIso_find_fusionRange,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSLAM::delete_select_point_mesh,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSLAM::delete_select_point_mesh_single,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSLAM::fusion_with_markPoints,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSLAM::high_resolution_fusion_delete_frame_point_through_tsdf,0.7999999999999999
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSlamCuda::fusion_thread_function,0.8500000000000001
18,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,acquisition,50,2025-08-15 16:26:50,0.7,Sn3DAlgorithm::IntraoralScan::TeethSlamCuda::track_and_fusion_thread_function,0.8500000000000001
