id,executable_id,endpoint_type,endpoint_value,protocol,port,confidence_score,detection_method,context,analysis_timestamp,executable_name,exe_classification
772,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
773,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
774,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""54px"" height=""54px"" viewBox=""0 0 54 54"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
775,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""54px"" height=""54px"" viewBox=""0 0 54 54"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
776,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
777,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
778,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
779,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
780,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
781,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
782,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
783,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
784,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
785,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
786,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
787,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
788,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
789,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
790,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
791,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""40"" height=""40"" viewBox=""0 0 40 40"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
792,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
793,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
794,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
795,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""32"" height=""32"" viewBox=""0 0 32 32"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
796,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"0<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
797,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
798,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
799,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
800,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
801,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
802,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
803,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
804,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
805,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
806,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
807,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
808,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
809,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
810,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
811,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"=<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
812,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"1<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
813,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"0<svg width=""32"" height=""32"" viewBox=""0 0 32 32"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
814,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
815,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
816,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
817,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
818,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
819,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
820,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
821,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
822,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
823,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
824,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
825,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
826,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""48"" height=""48"" viewBox=""0 0 48 48"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
827,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
828,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
829,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"$<svg width=""24"" height=""24"" viewBox=""0 0 24 24"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
830,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
831,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
832,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
833,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
834,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
835,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
836,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
837,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
838,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
839,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
840,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""52px"" height=""48px"" viewBox=""0 0 52 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
841,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""52px"" height=""48px"" viewBox=""0 0 52 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
842,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
843,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""24px"" height=""24px"" viewBox=""0 0 24 24"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
844,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
845,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
846,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
847,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
848,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
849,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
850,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
851,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
852,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
853,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""32px"" height=""32px"" viewBox=""0 0 32 32"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
854,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
855,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
856,1,unknown,"http://www.w3.org/2000/svg""",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
857,1,unknown,"http://www.w3.org/1999/xlink"">",,,0.8,hybrid_analysis,"<svg width=""48px"" height=""48px"" viewBox=""0 0 48 48"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
858,1,unknown,"http://www.w3.org/2000/svg"">",,,0.8,hybrid_analysis,"<svg width=""32"" height=""32"" viewBox=""0 0 32 32"" fill=""none"" xmlns=""http://www.w3.org/2000/svg"">",2025-08-15T21:38:59.593108,IntraoralScan.exe,main_ui
